,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,grav_order,secu,pieton,Conducteur,Autre,Arrière,Avant,pres_Homme,pres_Femme,age_grp_Enfant,age_grp_Adulte,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
71658,3,1,1,1.0,2,0.0,7.0,0.0,0.0,2.0,13.0,2005,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,2,0,0,2,1,0,0,1,2,0,0,2.0,2.0,2.0,1.0,0.0,76.0,0.0,1.0,11,27,6,1,1,1
222516,1,2,2,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,0,6.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,9,14,4,0,2,2
317879,1,2,3,7.0,1,0.0,7.0,0.0,0.0,0.0,16.0,2008,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,0,1,1,0,2,0,0,0,4.0,1.0,1.0,1.0,0.0,25.0,0.0,0.0,12,1,0,0,2,2
832194,1,1,1,7.0,2,0.0,33.0,0.0,0.0,0.0,1.0,2017,1.0,0.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,0.0,2.0,1.0,0.0,60.0,0.0,3.0,4,13,3,0,2,2
601833,1,2,1,7.0,3,0.0,7.0,0.0,8.0,0.0,1.0,2013,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.0,2.0,2.0,1.0,0.0,35.0,0.0,1.0,8,6,1,0,2,2
865240,1,2,1,6.0,1,1.0,7.0,0.0,0.0,1.0,17.0,2017,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,2,0,0,0,2,0,1,0,0,1,0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1,20,4,0,2,2
102385,1,2,1,1.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,1,4.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,4,5,2,0,2,2
313159,5,2,1,6.0,3,1.0,7.0,0.0,0.0,1.0,1.0,2008,1.0,0.0,0.0,0.0,0.0,2,-1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,4.0,2.0,2.0,2.0,0.0,50.0,0.0,1.0,11,25,1,0,2,2
881426,1,2,1,3.0,3,1.0,1.0,0.0,0.0,2.0,19.0,2018,2.0,0.0,1.0,0.0,0.0,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,3.0,4,7,5,1,2,2
260546,2,1,1,6.0,1,0.0,7.0,0.0,4.0,0.0,1.0,2008,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,3.0,3.0,1.0,20.0,90.0,0.0,1.0,3,22,5,1,2,2
378438,5,2,3,3.0,3,0.0,33.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,1,0,1,0,2,0,0,0,4.0,2.0,3.0,2.0,0.0,75.0,0.0,1.0,10,23,4,0,2,2
532366,5,1,1,3.0,3,0.0,7.0,0.0,0.0,2.0,15.0,2012,2.0,1.0,0.0,0.0,0.0,3,1,0,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,3.0,2.0,2.0,1.0,0.0,63.0,0.0,1.0,6,23,5,1,2,2
22850,1,1,1,2.0,2,0.0,7.0,0.0,0.0,2.0,17.0,2005,2.0,1.0,1.0,0.0,0.0,3,1,0,2,0,0,0,2,0,0,0,0,2,0,1,1,0,0,3.0,2.0,0.0,1.0,0.0,46.0,0.0,1.0,4,10,6,1,2,2
821665,2,1,1,6.0,2,2.0,15.0,0.0,2.0,0.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,10,30,0,0,2,2
552279,1,2,1,7.0,2,0.0,2.0,0.0,0.0,0.0,1.0,2012,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,1,1,1,1,1,0,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,62.0,0.0,1.0,7,25,2,0,2,2
380666,5,2,1,6.0,3,0.0,2.0,0.0,1.0,0.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,6,6,1,2,2
670905,2,1,1,7.0,1,0.0,7.0,0.0,0.0,0.0,2.0,2014,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,1.0,2.0,1.0,0.0,70.0,0.0,1.0,10,22,2,0,2,2
488705,1,2,1,2.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2011,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,4.0,2.0,2.0,1.0,0.0,30.0,0.0,1.0,4,1,4,0,2,2
394086,3,1,1,3.0,4,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,1,3.0,2.0,2.0,1.0,0.0,74.0,0.0,1.0,10,16,5,1,2,2
223650,1,1,1,7.0,2,0.0,33.0,0.0,4.0,9.0,1.0,2007,1.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,3.0,2.0,1.0,15.0,70.0,0.0,1.0,9,30,6,1,2,0
114277,1,1,1,6.0,1,0.0,10.0,0.0,4.0,0.0,19.0,2006,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.0,3.0,3.0,1.0,20.0,105.0,0.0,1.0,5,23,1,0,2,2
201638,1,1,1,2.0,3,0.0,7.0,0.0,0.0,0.0,1.0,2007,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,6,2,5,1,2,2
589462,1,1,6,7.0,2,0.0,15.0,0.0,11.0,0.0,16.0,2013,1.0,0.0,0.0,1.0,0.0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.0,2.0,2.0,1.0,30.0,70.0,5.0,1.0,7,29,0,0,2,2
664797,1,1,1,7.0,2,0.0,7.0,0.0,5.0,0.0,1.0,2014,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,1,0,0,2,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4,22,1,0,2,0
637578,1,2,2,6.0,1,1.0,7.0,0.0,0.0,2.0,2.0,2013,2.0,1.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.0,1.0,3.0,2.0,0.0,100.0,0.0,1.0,5,6,0,0,2,2
677970,1,2,3,6.0,1,0.0,1.0,0.0,0.0,2.0,15.0,2014,2.0,1.0,0.0,1.0,0.0,2,-1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,1,4.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,3,12,2,0,2,2
778534,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2016,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,0,2,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,58.0,0.0,1.0,10,21,4,0,2,2
275299,1,1,1,1.0,1,0.0,7.0,0.0,0.0,2.0,13.0,2008,2.0,1.0,0.0,0.0,0.0,3,1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2.0,2.0,0.0,1.0,0.0,75.0,0.0,1.0,5,27,1,0,2,2
492784,1,2,2,3.0,2,0.0,1.0,0.0,0.0,2.0,15.0,2011,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,4.0,3.0,0.0,1.0,0.0,60.0,0.0,1.0,9,28,2,0,2,2
456720,1,2,2,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,1,0,0,1,0,2,0,0,0,4.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,5,2,6,1,2,2
638180,5,2,1,6.0,3,0.0,34.0,0.0,14.0,0.0,18.0,2013,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4.0,2.0,2.0,1.0,0.0,120.0,0.0,1.0,1,14,0,0,2,2
740958,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8,31,0,0,2,2
801776,1,1,9,6.0,1,1.0,10.0,0.0,4.0,0.0,21.0,2016,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1.0,3.0,13.0,1.0,30.0,400.0,7.0,1.0,2,16,1,0,2,2
889798,1,2,1,7.0,2,0.0,7.0,0.0,0.0,1.0,24.0,2018,1.0,1.0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0,2.0,2.0,2.0,-1.0,-1.0,0.0,4.0,6,21,3,0,2,2
154900,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,0,2,0,1,0,1,0,2,0,0,0,4.0,1.0,1.0,1.0,0.0,50.0,0.0,1.0,11,4,5,1,2,2
84462,5,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,0,2,0,0,2,0,1,0,1,0,0,4.0,0.0,3.0,2.0,0.0,81.0,0.0,1.0,12,8,3,0,2,2
654280,1,1,1,7.0,3,0.0,33.0,0.0,13.0,0.0,1.0,2014,1.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.0,3.0,4.0,3.0,10.0,95.0,0.0,1.0,6,14,5,1,2,2
401218,1,1,1,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,3.0,2.0,2.0,1.0,25.0,105.0,0.0,1.0,8,31,1,0,2,2
16556,5,2,4,6.0,4,0.0,2.0,0.0,11.0,0.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,3,20,6,1,2,2
213033,3,1,1,6.0,4,0.0,7.0,0.0,0.0,0.0,0.0,2007,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,1,0,0,2,0,0,1,1,0,0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,8,11,5,1,2,2
882478,1,2,1,7.0,2,1.0,32.0,0.0,0.0,0.0,1.0,2018,1.0,0.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.0,2.0,2.0,2.0,-1.0,-1.0,0.0,3.0,6,22,4,0,2,2
387845,2,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,1,0,1,0,0,2,0,0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,12,3,3,0,2,2
710116,1,1,1,6.0,1,0.0,7.0,0.0,6.0,0.0,13.0,2015,1.0,0.0,0.0,1.0,0.0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.0,2.0,2.0,0.0,0.0,30.0,0.0,3.0,10,9,4,0,2,2
410704,5,2,1,2.0,3,0.0,7.0,0.0,0.0,0.0,1.0,2010,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,1,2,2,2,2,1,2,0,2,3,0,0,0,3.0,2.0,2.0,2.0,0.0,90.0,0.0,1.0,11,23,1,0,2,2
130743,1,1,1,5.0,2,0.0,7.0,0.0,0.0,2.0,23.0,2006,3.0,1.0,1.0,0.0,0.0,3,1,0,3,0,0,3,2,2,0,4,0,2,0,4,2,0,0,3.0,2.0,2.0,1.0,0.0,76.0,0.0,1.0,8,27,6,1,2,2
151974,5,2,2,2.0,2,0.0,30.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,2,0,1,0,1,0,2,0,0,0,0,2.0,2.0,2.0,1.0,0.0,70.0,5.0,1.0,11,6,0,0,2,2
716047,5,2,1,1.0,4,0.0,33.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,2,0,0,1,2,0,0,0,3,0,0,4.0,2.0,2.0,1.0,0.0,72.0,0.0,1.0,11,11,2,0,2,0
700748,3,1,1,7.0,4,0.0,7.0,0.0,13.0,0.0,13.0,2015,1.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,2.0,0.0,1.0,0.0,47.0,0.0,3.0,4,14,1,0,2,2
873049,1,2,1,4.0,1,1.0,7.0,0.0,0.0,2.0,2.0,2017,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,2,0,0,3,0,0,0,0,0,0,3,4.0,1.0,4.0,1.0,15.0,140.0,0.0,1.0,9,4,0,0,2,2
718862,1,2,1,2.0,1,0.0,2.0,0.0,1.0,0.0,2.0,2015,2.0,1.0,1.0,0.0,0.0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,1,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,9,9,2,0,2,2
85476,5,2,1,2.0,3,0.0,5.0,0.0,0.0,2.0,1.0,2006,2.0,0.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,52.0,0.0,1.0,1,25,2,0,2,2
284961,1,2,1,6.0,2,0.0,30.0,0.0,1.0,0.0,13.0,2008,1.0,0.0,1.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,7,22,1,0,2,2
635092,1,1,1,5.0,2,0.0,7.0,0.0,0.0,2.0,21.0,2013,4.0,1.0,1.0,1.0,0.0,1,1,0,4,0,0,0,1,2,0,3,1,0,1,0,2,0,1,3.0,3.0,3.0,1.0,15.0,105.0,0.0,1.0,10,24,3,0,2,2
288887,5,2,2,6.0,3,0.0,30.0,0.0,0.0,2.0,1.0,2008,2.0,0.0,1.0,0.0,0.0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.0,1.0,3.0,1.0,0.0,120.0,0.0,1.0,8,3,6,1,2,2
533371,1,1,1,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,1,0,3,0,0,0,1,2,0,0,3.0,2.0,2.0,0.0,61.0,0.0,0.0,1.0,9,30,6,1,2,2
368108,1,2,1,3.0,2,0.0,32.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,0.0,0.0,1,-1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6,3,2,0,2,2
353728,2,1,1,6.0,1,0.0,7.0,0.0,2.0,0.0,14.0,2009,1.0,1.0,0.0,0.0,0.0,2,0,0,1,0,1,1,2,0,0,1,2,0,0,0,3,0,0,3.0,2.0,2.0,4.0,0.0,59.0,2.0,3.0,7,5,6,1,2,2
796054,5,2,7,3.0,3,0.0,7.0,0.0,0.0,2.0,0.0,2016,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,13,2,0,2,2
541169,1,2,1,6.0,1,0.0,32.0,0.0,0.0,1.0,0.0,2012,1.0,1.0,0.0,0.0,0.0,2,-1,2,1,2,0,0,1,2,0,3,0,0,0,2,1,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,9,3,0,0,2,2
866408,3,1,1,7.0,1,1.0,7.0,0.0,4.0,0.0,13.0,2017,1.0,1.0,0.0,0.0,0.0,2,0,0,1,0,2,1,2,2,0,0,4,0,0,0,4,0,0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4,16,6,1,2,0
755077,1,2,3,6.0,2,1.0,7.0,0.0,14.0,1.0,1.0,2015,1.0,0.0,0.0,0.0,0.0,1,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0,4,26,6,1,2,2
191836,1,1,1,6.0,1,0.0,7.0,0.0,3.0,0.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,3.0,4.0,1.0,15.0,140.0,0.0,1.0,5,9,2,0,2,2
584663,1,2,3,6.0,1,0.0,10.0,0.0,0.0,1.0,1.0,2012,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,4.0,1.0,2.0,1.0,0.0,88.0,0.0,1.0,5,16,2,0,2,2
566169,1,2,1,7.0,1,0.0,7.0,0.0,0.0,0.0,1.0,2012,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.0,3.0,4.0,1.0,0.0,70.0,0.0,3.0,11,3,5,1,1,2
217798,1,1,1,1.0,2,0.0,7.0,0.0,0.0,2.0,13.0,2007,2.0,1.0,0.0,0.0,0.0,3,1,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,2,3.0,2.0,2.0,1.0,0.0,58.0,0.0,1.0,9,13,3,0,2,2
846267,1,2,1,6.0,3,2.0,7.0,0.0,0.0,1.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,7,16,6,1,2,2
890126,1,1,3,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,1,1,2,0,2,0,1,0,2,1,0,0,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,4,24,1,0,2,2
840433,1,2,3,3.0,1,2.0,7.0,0.0,0.0,2.0,15.0,2017,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,1,2,1,0,2,1,0,0,3,0,0,0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,5,22,0,0,2,2
89581,1,2,6,3.0,1,0.0,1.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,0.0,1.0,0.0,2,-1,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1,16,0,0,2,2
38129,1,1,1,1.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2005,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,1,1,0,1,0,1,0,0,3.0,2.0,2.0,1.0,0.0,56.0,0.0,1.0,6,1,2,0,2,2
17442,1,2,1,3.0,1,0.0,7.0,0.0,0.0,2.0,11.0,2005,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,3.0,3.0,6.0,2.0,10.0,150.0,0.0,1.0,3,25,4,0,2,2
2223,5,2,2,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,0.0,0.0,0.0,1,-1,0,2,0,0,1,2,1,0,1,2,0,0,1,2,0,0,4.0,2.0,2.0,1.0,0.0,100.0,0.0,1.0,1,12,2,0,2,2
261510,1,2,1,6.0,1,0.0,7.0,0.0,1.0,2.0,22.0,2008,2.0,1.0,0.0,1.0,0.0,1,0,0,2,0,0,0,2,0,0,1,1,0,1,0,0,0,1,4.0,1.0,1.0,1.0,0.0,41.0,0.0,1.0,3,13,3,0,2,2
723816,5,2,2,6.0,3,0.0,30.0,0.0,1.0,0.0,16.0,2015,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3,20,4,0,2,0
832597,3,1,1,6.0,3,0.0,7.0,0.0,6.0,0.0,14.0,2017,1.0,1.0,0.0,0.0,0.0,2,-1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.0,2.0,2.0,1.0,0.0,26.0,0.0,3.0,9,1,4,0,2,2
819248,1,2,1,2.0,2,1.0,7.0,0.0,0.0,0.0,23.0,2017,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10,27,4,0,2,2
857793,1,2,1,6.0,3,1.0,33.0,0.0,0.0,1.0,0.0,2017,1.0,0.0,1.0,0.0,0.0,1,-1,0,1,1,0,0,2,0,0,1,1,0,0,1,0,0,1,4.0,3.0,0.0,1.0,0.0,60.0,0.0,1.0,6,20,1,0,2,2
64983,1,2,4,3.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,0,2,0,0,1,1,0,0,1,0,1,4.0,1.0,2.0,1.0,0.0,110.0,0.0,1.0,10,19,2,0,1,2
897276,2,2,3,6.0,1,1.0,7.0,0.0,0.0,1.0,1.0,2018,1.0,1.0,0.0,0.0,0.0,1,-1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,2,13,1,0,2,2
324843,1,1,3,3.0,2,0.0,2.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,2,0,1,0,1,0,1,0,1,0,0,3.0,2.0,2.0,0.0,0.0,60.0,0.0,1.0,1,3,5,1,2,2
340386,1,1,1,6.0,2,0.0,7.0,0.0,0.0,2.0,11.0,2009,2.0,0.0,0.0,0.0,1.0,2,1,0,2,0,0,1,1,2,0,0,3,0,0,2,1,0,0,1.0,3.0,3.0,1.0,15.0,135.0,0.0,3.0,7,19,6,1,2,2
77017,1,1,1,2.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2005,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1.0,0.0,2.0,1.0,15.0,70.0,0.0,1.0,11,23,2,0,2,2
379110,1,1,1,3.0,3,0.0,7.0,0.0,3.0,2.0,1.0,2009,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,3.0,2.0,2.0,2.0,0.0,88.0,0.0,1.0,7,19,6,1,2,2
781726,1,2,2,3.0,1,0.0,14.0,0.0,0.0,2.0,13.0,2016,2.0,0.0,1.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,2,0,0,0,1,0,1,0,4.0,2.0,5.0,1.0,0.0,150.0,5.0,1.0,2,1,0,0,2,2
820975,5,2,3,3.0,4,1.0,7.0,0.0,0.0,2.0,15.0,2017,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,1,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,8,6,6,1,2,2
712236,1,1,1,2.0,2,0.0,15.0,0.0,0.0,2.0,2.0,2015,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,1,2,1,0,2,1,0,0,1,1,1,0,1.0,1.0,3.0,1.0,23.0,105.0,0.0,1.0,2,18,2,0,2,2
131200,3,2,1,6.0,3,0.0,7.0,0.0,8.0,0.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,2.0,0.0,1.0,0.0,68.0,0.0,3.0,8,16,2,0,2,2
