,grav,secu,pieton,Arrière,Autre,Avant,Conducteur,pres_Homme,pres_Femme,age_grp_Adulte,age_grp_Enfant,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,grav_order,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
1771220,4,0,0,0,1,0,0,2,1,False,False,True,False,False,True,False,False,False,1,1.0,2.0,1.0,1.0,3,0.0,37.0,3.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,200.0,200.0,0.0,1.0,9,14,2,0,2,2
1588997,3,-1,1,0,1,0,0,2,2,False,True,False,False,False,False,True,False,False,2,5.0,2.0,2.0,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,100.0,0.0,1.0,11,20,4,0,2,2
136614,4,1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,1,1.0,2.0,1.0,2.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,120.0,0.0,1.0,9,26,0,0,2,2
1818947,3,3,0,1,0,0,0,1,2,False,True,False,False,True,False,False,False,False,2,1.0,1.0,2.0,5.0,2,0.0,7.0,0.0,0.0,2.0,0.0,2017,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,5.0,915.0,-1.0,-1.0,9,5,1,0,2,2
1968497,4,-1,1,0,1,0,0,2,0,True,False,False,False,False,False,True,False,False,1,1.0,2.0,1.0,6.0,1,1.0,10.0,0.0,0.0,1.0,2.0,2018,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,30.0,50.0,0.0,1.0,3,1,3,0,2,2
1294210,4,1,0,1,0,0,0,2,2,True,False,False,False,False,False,True,False,False,1,1.0,1.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2012,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,30.0,105.0,0.0,1.0,4,7,5,1,2,2
1969595,1,-1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,0,1.0,2.0,1.0,2.0,2,1.0,7.0,0.0,0.0,2.0,2.0,2018,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,6,8,4,0,2,2
934826,4,2,0,0,0,0,1,1,1,False,False,True,False,False,False,True,False,False,1,5.0,2.0,3.0,3.0,3,0.0,2.0,0.0,0.0,2.0,2.0,2010,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,25,5,1,2,2
1684202,1,1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,0,1.0,2.0,1.0,3.0,2,0.0,32.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9,15,1,0,2,2
1328183,3,2,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,2,1.0,1.0,1.0,3.0,3,0.0,2.0,0.0,0.0,2.0,19.0,2013,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,55.0,0.0,1.0,4,4,3,0,2,2
1489203,1,-1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,0,5.0,2.0,2.0,3.0,4,0.0,30.0,0.0,0.0,2.0,1.0,2014,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,91.0,0.0,1.0,9,26,4,0,2,2
1814197,1,1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,0,1.0,2.0,1.0,3.0,2,1.0,1.0,0.0,0.0,2.0,19.0,2016,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12,8,3,0,2,2
70402,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,0,1.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,60.0,0.0,1.0,5,29,6,1,2,2
63176,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,5.0,2,0.0,7.0,0.0,0.0,2.0,5.0,2005,3.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,30.0,78.0,0.0,1.0,5,24,1,0,2,2
1743244,1,-1,0,0,0,0,1,2,0,False,False,True,False,True,False,False,False,False,0,1.0,2.0,2.0,2.0,2,2.0,33.0,0.0,0.0,2.0,17.0,2016,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8,3,2,0,1,2
1017105,1,1,0,0,0,0,1,1,1,False,False,True,False,False,False,False,True,False,0,1.0,2.0,2.0,6.0,2,0.0,10.0,0.0,0.0,1.0,15.0,2010,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,10.0,120.0,0.0,0.0,9,22,2,0,2,2
702820,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,1,1.0,2.0,1.0,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2008,2.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,11,2,6,1,2,2
34948,1,-1,0,0,0,1,0,2,1,False,False,True,False,False,True,False,False,False,0,1.0,2.0,1.0,3.0,2,0.0,7.0,0.0,0.0,9.0,0.0,2005,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,25,4,0,2,2
1271788,1,1,0,0,1,0,0,2,2,False,True,False,False,False,False,True,False,False,0,1.0,2.0,1.0,2.0,3,0.0,1.0,0.0,0.0,2.0,2.0,2012,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,8,10,4,0,2,2
468907,4,2,0,0,0,0,1,1,1,False,False,True,False,False,False,False,False,True,1,1.0,2.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2007,2.0,1.0,0.0,1.0,0.0,4.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,7,2,0,0,2,2
2072977,1,1,0,0,0,0,1,2,2,False,False,True,False,False,False,True,False,False,0,1.0,2.0,1.0,4.0,1,2.0,7.0,0.0,0.0,2.0,23.0,2018,3.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,-1.0,-1.0,0.0,1.0,7,21,5,1,2,2
1037573,3,1,0,0,0,0,1,1,1,False,False,False,True,False,False,True,False,False,2,5.0,2.0,1.0,6.0,3,0.0,7.0,0.0,1.0,0.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,3.0,1,18,1,0,2,2
1463395,1,1,0,0,0,0,1,0,2,True,False,False,False,True,False,False,False,False,0,1.0,2.0,1.0,6.0,2,0.0,10.0,0.0,0.0,0.0,17.0,2014,2.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,-1.0,-1.0,0.0,1.0,6,10,1,0,2,2
443799,1,1,0,0,0,0,1,2,2,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,4.0,3,0.0,7.0,0.0,0.0,2.0,2.0,2007,4.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,25.0,105.0,0.0,1.0,5,1,1,0,2,2
1471845,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,False,True,False,0,1.0,1.0,1.0,2.0,3,0.0,10.0,0.0,0.0,2.0,12.0,2014,2.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,60.0,136.0,0.0,1.0,4,10,3,0,2,2
2064059,4,-1,0,1,0,0,0,2,1,False,True,False,False,False,False,True,False,False,1,1.0,2.0,1.0,2.0,2,2.0,34.0,0.0,0.0,2.0,2.0,2018,2.0,1.0,1.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,270.0,0.0,1.0,7,9,0,0,2,2
781925,3,2,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,2,3.0,1.0,3.0,3.0,3,0.0,33.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,4.0,97.0,0.0,5.0,1.0,5,7,3,0,2,2
1168239,4,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,1,1.0,2.0,2.0,2.0,3,0.0,7.0,0.0,0.0,2.0,2.0,2011,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4,29,4,0,2,2
330499,1,1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,0,4.0,2.0,1.0,3.0,3,0.0,32.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,0.0,142.0,5.0,1.0,10,9,0,0,2,2
698839,4,1,0,0,0,0,1,0,2,True,False,False,False,False,False,False,False,True,1,1.0,2.0,3.0,3.0,2,0.0,7.0,0.0,0.0,2.0,0.0,2008,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,25,1,0,2,2
1778448,4,1,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,1,5.0,2.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2016,2.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1,22,4,0,2,2
1017714,1,1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,0,1.0,1.0,2.0,4.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2010,3.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,150.0,0.0,1.0,6,21,0,0,2,2
592623,3,1,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,2,5.0,2.0,1.0,7.0,4,0.0,7.0,0.0,0.0,0.0,15.0,2008,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,86.0,0.0,4.0,4,12,5,1,2,2
1954107,3,2,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,2,1.0,2.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,-1.0,-1.0,0.0,1.0,8,16,3,0,2,2
1723763,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,1,1.0,2.0,1.0,3.0,1,1.0,7.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,5.0,1.0,9,11,6,1,2,2
1210207,4,1,0,0,0,0,1,0,2,False,False,False,True,False,False,True,False,False,1,1.0,2.0,1.0,3.0,3,0.0,7.0,0.0,6.0,2.0,13.0,2012,2.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,500.0,2.0,1.0,6,13,2,0,2,2
265604,3,-1,1,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,2,1.0,2.0,3.0,7.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,3.0,7.0,160.0,5.0,1.0,6,13,1,0,2,2
2065906,4,2,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,1,1.0,2.0,2.0,3.0,2,2.0,1.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,100.0,0.0,5.0,6,14,3,0,2,2
1052656,3,-1,0,0,0,0,1,1,0,False,False,True,False,False,False,True,False,False,2,1.0,2.0,1.0,6.0,2,0.0,31.0,0.0,1.0,0.0,15.0,2011,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,50.0,0.0,4.0,2,7,0,0,2,2
457821,4,2,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,1,1.0,1.0,1.0,3.0,2,0.0,33.0,0.0,0.0,2.0,3.0,2007,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,15.0,125.0,1.0,1.0,6,29,4,0,2,2
876470,3,-1,1,0,1,0,0,1,1,False,True,False,False,True,False,False,False,False,2,1.0,2.0,1.0,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,9,4,4,0,2,2
1134888,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,0,1.0,2.0,1.0,3.0,1,0.0,30.0,0.0,0.0,2.0,17.0,2011,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,24,3,0,2,2
185176,4,2,0,0,0,0,1,1,1,True,False,False,False,False,False,False,True,False,1,2.0,2.0,2.0,6.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2005,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,12,16,4,0,2,2
1643032,4,1,0,1,0,0,0,2,2,False,False,True,False,False,False,True,False,False,1,2.0,2.0,3.0,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,1.0,0.0,180.0,0.0,1.0,6,5,4,0,2,2
378393,4,-1,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,False,1,5.0,2.0,1.0,6.0,4,0.0,2.0,0.0,1.0,0.0,13.0,2007,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1,3,2,0,2,2
351130,4,1,0,0,0,0,1,1,1,True,False,False,False,False,False,True,False,False,1,1.0,1.0,1.0,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,10.0,35.0,0.0,1.0,11,23,3,0,2,2
903837,3,1,0,0,0,0,1,2,1,False,False,True,False,True,False,False,False,False,2,3.0,1.0,2.0,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,87.0,0.0,1.0,2,3,2,0,2,2
30121,4,1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,1.0,2.0,1.0,2.0,1,0.0,7.0,0.0,0.0,0.0,9.0,2005,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,100.0,0.0,1.0,3,15,1,0,2,2
728281,1,1,0,1,0,0,0,2,1,False,False,True,False,False,False,True,False,False,0,3.0,2.0,1.0,7.0,3,0.0,7.0,0.0,7.0,0.0,1.0,2009,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,10.0,74.0,0.0,1.0,1,8,3,0,0,1
1131528,4,1,0,0,0,0,1,1,1,False,False,False,True,False,True,False,False,False,1,1.0,1.0,1.0,2.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2011,2.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,100.0,0.0,1.0,10,31,0,0,2,2
1851038,1,1,0,0,0,0,1,2,2,True,False,False,False,True,False,False,False,False,0,1.0,1.0,1.0,4.0,2,1.0,7.0,0.0,0.0,2.0,1.0,2017,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,7.0,210.0,-1.0,-1.0,3,25,5,1,2,2
1811589,4,2,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,5.0,2.0,3.0,3.0,4,2.0,31.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,3,6,1,2,2
23074,4,-1,0,1,0,0,0,2,2,False,False,True,False,False,True,False,False,False,1,1.0,1.0,1.0,6.0,2,0.0,7.0,0.0,3.0,0.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,15.0,85.0,2.0,1.0,2,12,5,1,2,2
662535,4,1,0,0,0,0,1,2,1,True,False,False,False,False,True,False,False,False,1,1.0,1.0,1.0,1.0,2,0.0,7.0,0.0,0.0,2.0,5.0,2008,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,92.0,0.0,0.0,1.0,9,14,6,1,2,2
1792422,1,1,0,0,0,0,1,2,1,True,False,False,False,False,True,False,False,False,0,1.0,1.0,1.0,4.0,1,2.0,7.0,0.0,0.0,2.0,2.0,2016,4.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,10.0,140.0,1.0,1.0,9,27,1,0,2,0
1175220,4,2,0,0,0,0,1,2,0,False,True,False,False,False,False,True,False,False,1,3.0,1.0,1.0,1.0,3,0.0,2.0,0.0,0.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,50.0,50.0,2.0,1.0,10,21,6,1,1,2
61389,4,0,0,0,0,0,1,2,0,False,False,False,True,False,False,False,True,False,1,3.0,1.0,1.0,1.0,4,0.0,17.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,10.0,110.0,0.0,1.0,5,26,3,0,2,2
389452,4,1,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,1.0,2.0,1.0,4.0,1,0.0,7.0,0.0,0.0,6.0,23.0,2007,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,23,4,0,2,2
1727539,3,1,0,0,0,0,1,1,2,True,False,False,False,True,False,False,False,False,2,1.0,1.0,1.0,1.0,2,2.0,7.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,10,2,0,1,2
1638017,1,1,0,0,0,0,1,1,2,False,False,True,False,False,False,True,False,False,0,5.0,1.0,2.0,3.0,4,0.0,2.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,11,7,5,1,2,2
1511972,1,1,0,0,0,0,1,1,2,True,False,False,False,False,False,True,False,False,0,1.0,2.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2014,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,89.0,0.0,1.0,10,15,2,0,2,2
1672400,1,1,0,1,0,0,0,2,2,False,True,False,False,False,True,False,False,False,0,1.0,1.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2015,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,60.0,0.0,1.0,7,23,3,0,2,2
4174,1,1,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,0,3.0,1.0,2.0,3.0,3,0.0,5.0,0.0,13.0,2.0,1.0,2005,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,1,2,6,1,2,2
1941243,4,2,0,0,0,0,1,2,0,False,False,True,False,False,False,False,False,True,1,1.0,2.0,1.0,3.0,3,1.0,32.0,0.0,0.0,2.0,1.0,2017,2.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,10.0,80.0,0.0,1.0,5,15,0,0,2,2
1283155,4,1,0,0,0,1,0,1,2,False,False,True,False,True,False,False,False,False,1,1.0,1.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2012,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,71.0,0.0,1.0,4,13,4,0,2,2
254399,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,1,1.0,2.0,2.0,3.0,2,0.0,7.0,0.0,0.0,2.0,16.0,2006,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,5,17,2,0,2,2
404489,4,-1,1,0,1,0,0,1,0,True,False,False,False,False,True,False,False,False,1,1.0,2.0,1.0,6.0,1,1.0,7.0,0.0,0.0,1.0,1.0,2007,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,3,21,2,0,2,2
1808967,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,7.0,3.0,1,2.0,7.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,250.0,0.0,1.0,5,28,5,1,2,2
1023397,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,1,1.0,2.0,5.0,3.0,1,0.0,34.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,6,1,0,2,2
541223,3,1,0,0,0,0,1,0,2,False,False,False,True,False,True,False,False,False,2,1.0,1.0,1.0,1.0,2,0.0,7.0,0.0,0.0,0.0,1.0,2007,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,21,4,0,2,1
2041885,4,-1,0,0,0,0,1,0,1,False,False,True,False,False,False,True,False,False,1,5.0,2.0,1.0,6.0,4,2.0,7.0,0.0,8.0,0.0,14.0,2018,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,25.0,0.0,4.0,1,3,2,0,2,2
441921,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,1,1.0,2.0,5.0,6.0,1,0.0,31.0,0.0,9.0,0.0,2.0,2007,2.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,100.0,0.0,1.0,5,16,2,0,2,2
945830,1,2,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,0,1.0,2.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,0.0,2010,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12,18,5,1,2,2
1186780,2,2,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,3,1.0,1.0,1.0,5.0,3,0.0,33.0,0.0,0.0,2.0,5.0,2012,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,70.0,0.0,1.0,6,2,5,1,2,2
1274457,4,2,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,1,1.0,2.0,6.0,5.0,3,0.0,33.0,0.0,0.0,2.0,1.0,2012,5.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,80.0,0.0,0.0,4,1,6,1,2,2
1261691,4,-1,1,0,1,0,0,2,0,False,False,False,True,True,False,False,False,False,1,1.0,2.0,1.0,6.0,1,0.0,10.0,0.0,0.0,1.0,4.0,2012,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,9,11,1,0,2,2
955019,1,1,0,0,0,0,1,1,2,False,False,True,False,False,False,True,False,False,0,1.0,2.0,3.0,3.0,3,0.0,7.0,0.0,0.0,2.0,15.0,2010,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,62.0,0.0,1.0,6,11,4,0,2,2
1569828,2,2,0,0,0,0,1,1,1,False,False,True,False,False,False,True,False,False,3,1.0,2.0,1.0,6.0,2,0.0,33.0,0.0,6.0,0.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,54.0,0.0,4.0,10,3,5,1,2,2
1587905,3,1,0,0,0,1,0,1,1,False,False,False,True,False,True,False,False,False,2,1.0,1.0,1.0,7.0,1,0.0,7.0,0.0,13.0,0.0,0.0,2015,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,24.0,270.0,0.0,3.0,8,8,5,1,2,2
383387,1,1,0,0,0,0,1,1,2,True,False,False,False,False,True,False,False,False,0,5.0,2.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2007,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,24.0,78.0,0.0,1.0,1,6,5,1,2,2
245911,1,1,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,0,3.0,1.0,1.0,6.0,4,0.0,7.0,0.0,2.0,0.0,14.0,2006,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,45.0,0.0,1.0,5,6,5,1,2,2
1726163,4,2,0,0,0,0,1,2,2,False,False,True,False,True,False,False,False,False,1,1.0,1.0,1.0,3.0,2,0.0,7.0,0.0,0.0,0.0,2.0,2016,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,100.0,0.0,1.0,12,4,6,1,2,2
1703103,4,2,0,0,0,0,1,1,0,False,False,True,False,False,False,True,False,False,1,1.0,1.0,1.0,7.0,2,2.0,33.0,0.0,8.0,0.0,1.0,2016,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,3.0,10,16,6,1,2,2
1289383,1,1,0,0,0,0,1,2,0,True,False,False,False,True,False,False,False,False,0,1.0,2.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,13.0,2012,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,50.0,0.0,1.0,7,12,3,0,2,2
1371956,1,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,0,1.0,2.0,3.0,3.0,2,0.0,33.0,0.0,0.0,2.0,9.0,2013,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,15.0,0.0,5.0,7,19,4,0,2,2
109990,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,3.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,50.0,0.0,1.0,8,2,1,0,2,2
432403,2,1,0,0,0,0,1,2,0,False,False,True,False,False,False,False,False,True,3,1.0,1.0,1.0,1.0,1,0.0,7.0,0.0,0.0,2.0,13.0,2007,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,54.0,5.0,1.0,5,2,2,0,2,2
1708467,3,1,0,0,0,0,1,1,2,True,False,False,False,True,False,False,False,False,2,2.0,1.0,1.0,1.0,3,1.0,7.0,0.0,0.0,2.0,13.0,2016,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,55.0,0.0,1.0,9,18,6,1,2,2
982189,4,1,0,0,0,0,1,2,2,True,False,False,False,False,False,True,False,False,1,1.0,2.0,3.0,3.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,23,3,0,2,2
164850,4,-1,0,0,0,0,1,1,2,True,False,False,False,False,False,True,False,False,1,5.0,2.0,1.0,5.0,4,0.0,7.0,0.0,14.0,0.0,2.0,2005,3.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,120.0,0.0,1.0,11,6,6,1,2,2
